time_identifier,time_period,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,school_type,num_schools,headcount,perm_excl,perm_excl_rate,suspension,susp_rate,one_plus_susp,one_plus_susp_rate
Academic year,200910,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,special,3,421,0,0,24,5.70071,14,3.32542
Academic year,200910,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Total,107,39971,50,0.12509,1189,2.97466,735,1.83883
Academic year,200910,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,state-funded primary,69,19310,11,0.05697,147,0.76126,89,0.4609
Academic year,200910,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Total,100,30662,36,0.11741,763,2.48842,459,1.49697
Academic year,200910,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,state-funded secondary,16,14333,30,0.20931,1519,10.59792,828,5.77688
Academic year,200910,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,special,7,528,0,0,116,21.9697,49,9.2803
Academic year,200910,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,state-funded secondary,8,7545,18,0.23857,553,7.32936,335,4.44003
Academic year,200910,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,special,11,735,0,0,45,6.12245,28,3.80952
Academic year,200910,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,special,12,790,0,0,7,0.88608,6,0.75949
Academic year,200910,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Total,145,49481,27,0.05457,3462,6.99662,1475,2.98094
Academic year,200910,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,state-funded primary,323,42779,2,0.00468,260,0.60777,122,0.28519
Academic year,200910,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Total,383,83839,50,0.05964,3892,4.64223,1761,2.10045
Academic year,200910,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,state-funded secondary,10,9936,3,0.03019,879,8.84662,427,4.2975
Academic year,200910,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Total,66,23104,4,0.01731,961,4.15945,479,2.07323
Academic year,200910,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,state-funded primary,225,46966,17,0.0362,322,0.6856,187,0.39816
Academic year,200910,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,special,1,8,0,0,0,0,0,0
Academic year,200910,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,state-funded primary,59,19240,2,0.0104,86,0.44699,51,0.26507
Academic year,200910,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Total,51,20690,12,0.058,466,2.2523,299,1.44514
Academic year,200910,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,state-funded primary,56,19651,2,0.01018,72,0.36639,52,0.26462
Academic year,200910,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,state-funded secondary,10,10025,6,0.05985,568,5.66584,362,3.61097
Academic year,200910,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,special,4,466,0,0,187,40.12876,38,8.15451
Academic year,200910,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,state-funded primary,41,13892,0,0,30,0.21595,24,0.17276
Academic year,200910,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,special,3,248,0,0,2,0.80645,2,0.80645
Academic year,200910,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,state-funded primary,66,13609,0,0,180,1.32265,73,0.53641
Academic year,200910,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,state-funded primary,350,58870,16,0.02718,593,1.0073,292,0.49601
Academic year,200910,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,state-funded secondary,15,16343,31,0.18968,1438,8.79887,789,4.82776
Academic year,200910,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Total,285,93355,45,0.0482,3749,4.01585,2055,2.20127
Academic year,200910,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,state-funded secondary,3,2376,2,0.08418,138,5.80808,101,4.25084
Academic year,200910,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Total,313,104834,121,0.11542,5333,5.08709,2524,2.40762
Academic year,200910,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,special,11,1202,0,0,208,17.30449,66,5.49085
Academic year,200910,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,state-funded primary,51,19165,0,0,120,0.62614,74,0.38612
Academic year,200910,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,special,3,333,0,0,9,2.7027,8,2.4024
Academic year,200910,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,special,18,1951,1,0.05126,134,6.86827,74,3.79293
Academic year,200910,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,special,5,458,0,0,119,25.98253,36,7.86026
Academic year,200910,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,state-funded primary,365,58680,7,0.01193,535,0.91172,253,0.43115
Academic year,200910,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Total,428,109679,95,0.08662,4666,4.25423,2487,2.26753
Academic year,200910,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,state-funded primary,89,21902,6,0.02739,201,0.91772,102,0.46571
Academic year,200910,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,state-funded secondary,27,27747,53,0.19101,2555,9.2082,1270,4.57707
Academic year,200910,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,state-funded secondary,9,12291,6,0.04882,1847,15.02726,756,6.15084
Academic year,200910,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,state-funded primary,61,16157,10,0.06189,348,2.15387,143,0.88507
Academic year,200910,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,special,3,529,0,0,4,0.75614,4,0.75614
Academic year,200910,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Total,41,23219,4,0.01723,614,2.64439,413,1.77872
Academic year,200910,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,state-funded secondary,9,10224,13,0.12715,565,5.52621,307,3.00274
Academic year,200910,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,state-funded secondary,18,19595,3,0.01531,1922,9.80862,944,4.81756
Academic year,200910,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,state-funded secondary,53,59748,86,0.14394,5552,9.29236,2605,4.35998
Academic year,200910,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,special,15,1468,4,0.27248,141,9.6049,76,5.17711
Academic year,200910,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,state-funded secondary,38,45322,92,0.20299,3793,8.369,1943,4.2871
Academic year,200910,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,state-funded secondary,16,18439,19,0.10304,1734,9.40398,871,4.72368
Academic year,200910,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Total,78,29206,19,0.06506,1208,4.13614,686,2.34883
Academic year,200910,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,special,13,1035,1,0.09662,181,17.48792,85,8.21256
Academic year,200910,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,state-funded secondary,8,8724,4,0.04585,513,5.88033,315,3.61073
Academic year,200910,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Total,299,82597,77,0.09322,3323,4.02315,1714,2.07514
Academic year,200910,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Total,267,67134,46,0.06852,3307,4.92597,1660,2.47267
Academic year,200910,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Total,79,31242,65,0.20805,1885,6.03354,1112,3.55931
Academic year,200910,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,state-funded secondary,9,13215,37,0.27998,692,5.23647,399,3.0193
Academic year,200910,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Total,57,33605,39,0.11605,894,2.66032,523,1.55632
Academic year,200910,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,state-funded secondary,17,22648,40,0.17662,794,3.50583,525,2.31809
Academic year,200910,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,special,6,468,0,0,41,8.76068,20,4.2735
Academic year,200910,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,state-funded primary,65,28688,0,0,185,0.64487,120,0.41829
Academic year,200910,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,special,4,360,1,0.27778,30,8.33333,9,2.5
Academic year,200910,Local authority,E92000001,England,E12000001,North East,390,E08000020,Gateshead,state-funded primary,69,15204,1,0.00658,40,0.26309,27,0.17758
Academic year,200910,Local authority,E92000001,England,E12000001,North East,390,E08000020,Gateshead,Total,86,28262,37,0.13092,718,2.54051,454,1.6064
Academic year,200910,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Total,92,35794,1,0.00279,1059,2.9586,634,1.77125
Academic year,200910,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,state-funded secondary,9,9078,17,0.18727,410,4.51641,252,2.77594
Academic year,200910,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,state-funded primary,82,22498,1,0.00444,163,0.72451,99,0.44004
Academic year,200910,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Total,54,22408,17,0.07587,1314,5.86398,660,2.94538
Academic year,200910,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Total,76,29317,9,0.0307,1184,4.03861,669,2.28195
Academic year,200910,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,state-funded secondary,36,30479,94,0.30841,2464,8.08425,1331,4.36694
Academic year,200910,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Total,37,14939,20,0.13388,727,4.86646,384,2.57045
Academic year,200910,Local authority,E92000001,England,E12000001,North East,929,E06000048,Northumberland,special,9,489,0,0,40,8.17996,27,5.52147
Academic year,200910,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,state-funded primary,53,14279,1,0.007,32,0.22411,21,0.14707
Academic year,200910,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,state-funded secondary,7,7505,7,0.09327,889,11.84544,530,7.06196
Academic year,200910,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Total,176,67704,70,0.10339,2119,3.1298,1352,1.99693
Academic year,200910,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Total,80,27526,61,0.22161,1271,4.61745,724,2.63024
Academic year,200910,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Total,167,66084,85,0.12862,5098,7.71442,2558,3.87083
Academic year,200910,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,state-funded primary,89,23506,2,0.00851,205,0.87212,127,0.54029
Academic year,200910,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Total,87,32694,25,0.07647,1467,4.48706,857,2.62128
Academic year,200910,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,state-funded primary,88,22575,0,0,119,0.52713,80,0.35437
Academic year,200910,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,state-funded secondary,8,7965,3,0.03766,1137,14.27495,590,7.40741
Academic year,200910,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,state-funded primary,274,37527,0,0,144,0.38372,84,0.22384
Academic year,200910,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,state-funded secondary,17,20542,25,0.1217,3275,15.94295,1429,6.95648
Academic year,200910,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Total,126,46953,38,0.08093,3571,7.60548,1575,3.35442
Academic year,200910,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,state-funded primary,99,22684,1,0.00441,224,0.98748,123,0.54223
Academic year,200910,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Total,170,73350,5,0.00682,4553,6.20723,2441,3.32788
Academic year,200910,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,state-funded primary,155,53659,0,0,304,0.56654,177,0.32986
Academic year,200910,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,state-funded primary,84,18748,4,0.02134,122,0.65074,72,0.38404
Academic year,200910,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,state-funded primary,150,35933,0,0,331,0.92116,171,0.47589
Academic year,200910,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,state-funded secondary,31,25918,6,0.02315,2125,8.19894,1138,4.39077
Academic year,200910,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Total,188,62509,6,0.0096,2654,4.24579,1375,2.19968
Academic year,200910,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",state-funded secondary,14,13745,32,0.23281,1242,9.03601,745,5.42015
Academic year,200910,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,state-funded primary,299,102218,62,0.06065,1826,1.78638,1081,1.05754
