academic_year,exam_year,Area,Area_code,Pupil_group,school_type_short,x_value,n_value,x_percent
2022-23,2023,Islington,E09000019,FSM,Primary,4825,11059,0.436296229
2022-23,2023,Kensington and Chelsea,E09000020,FSM,Primary,1936,5805,0.333505599
2022-23,2023,Kensington and Chelsea,E09000020,Disadvantaged pupils,Primary,2021,5805,0.348148148
2022-23,2023,Lambeth,E09000022,Disadvantaged pupils,Primary,6626,15982,0.414591415
2022-23,2023,Lambeth,E09000022,FSM,Primary,6170,15982,0.386059317
2022-23,2023,Lewisham,E09000023,Disadvantaged pupils,Primary,5721,19303,0.296378801
2022-23,2023,Lewisham,E09000023,FSM,Primary,5073,19303,0.26280889
2022-23,2023,Southwark,E09000028,FSM,Primary,6949,19054,0.364700325
2022-23,2023,Southwark,E09000028,Disadvantaged pupils,Primary,7495,19054,0.393355726
2022-23,2023,Tower Hamlets,E09000030,FSM,Primary,7849,20311,0.386440845
2022-23,2023,Tower Hamlets,E09000030,Disadvantaged pupils,Primary,8591,20311,0.422972773
2022-23,2023,Wandsworth,E09000032,FSM,Primary,4328,15660,0.276372925
2022-23,2023,Wandsworth,E09000032,Disadvantaged pupils,Primary,4624,15660,0.295274585
2022-23,2023,Westminster,E09000033,Disadvantaged pupils,Primary,2825,7075,0.399293286
2022-23,2023,Westminster,E09000033,FSM,Primary,2614,7075,0.369469965
2022-23,2023,Haringey,E09000014,Disadvantaged pupils,Primary,5019,17426,0.288017904
2022-23,2023,Haringey,E09000014,FSM,Primary,4586,17426,0.263169976
2022-23,2023,Newham,E09000025,FSM,Primary,9129,28842,0.316517579
2022-23,2023,Newham,E09000025,Disadvantaged pupils,Primary,10186,28842,0.353165523
2022-23,2023,Greenwich,E09000011,Disadvantaged pupils,Primary,7007,21320,0.328658537
2022-23,2023,Greenwich,E09000011,FSM,Primary,6402,21320,0.300281426
2022-23,2023,Barking and Dagenham,E09000002,FSM,Primary,5755,20942,0.274806609
2022-23,2023,Barking and Dagenham,E09000002,Disadvantaged pupils,Primary,6386,20942,0.304937446
2022-23,2023,Barnet,E09000003,Disadvantaged pupils,Primary,6098,25095,0.242996613
2022-23,2023,Barnet,E09000003,FSM,Primary,5531,25095,0.220402471
2022-23,2023,Bexley,E09000004,Disadvantaged pupils,Primary,4329,19295,0.224358642
2022-23,2023,Bexley,E09000004,FSM,Primary,3974,19295,0.205960093
2022-23,2023,Brent,E09000005,FSM,Primary,4777,22664,0.210774797
2022-23,2023,Brent,E09000005,Disadvantaged pupils,Primary,5328,22664,0.235086481
2022-23,2023,Croydon,E09000008,FSM,Primary,8475,28063,0.301999074
2022-23,2023,Croydon,E09000008,Disadvantaged pupils,Primary,9075,28063,0.323379539
2022-23,2023,Ealing,E09000009,FSM,Primary,6927,25628,0.270290307
2022-23,2023,Ealing,E09000009,Disadvantaged pupils,Primary,7656,25628,0.298735758
2022-23,2023,Enfield,E09000010,FSM,Primary,7967,25696,0.310048257
2022-23,2023,Enfield,E09000010,Disadvantaged pupils,Primary,8604,25696,0.334838107
2022-23,2023,Harrow,E09000015,FSM,Primary,3043,19221,0.158316425
2022-23,2023,Harrow,E09000015,Disadvantaged pupils,Primary,3273,19221,0.170282504
2022-23,2023,Havering,E09000016,Disadvantaged pupils,Primary,4571,21319,0.214409682
2022-23,2023,Havering,E09000016,FSM,Primary,4346,21319,0.203855716
2022-23,2023,Hillingdon,E09000017,FSM,Primary,5539,24351,0.227464991
2022-23,2023,Hillingdon,E09000017,Disadvantaged pupils,Primary,5911,24351,0.242741571
2022-23,2023,Hounslow,E09000018,Disadvantaged pupils,Primary,5077,20106,0.252511688
2022-23,2023,Hounslow,E09000018,FSM,Primary,4664,20106,0.231970556
2022-23,2023,Kingston upon Thames,E09000021,FSM,Primary,1774,11491,0.15438169
2022-23,2023,Kingston upon Thames,E09000021,Disadvantaged pupils,Primary,1899,11491,0.165259769
2022-23,2023,Merton,E09000024,Disadvantaged pupils,Primary,3650,13728,0.265879953
2022-23,2023,Merton,E09000024,FSM,Primary,3412,13728,0.248543124
2022-23,2023,Redbridge,E09000026,Disadvantaged pupils,Primary,4255,24995,0.170234047
2022-23,2023,Redbridge,E09000026,FSM,Primary,3962,24995,0.158511702
2022-23,2023,Richmond upon Thames,E09000027,Disadvantaged pupils,Primary,2017,14406,0.140011106
2022-23,2023,Richmond upon Thames,E09000027,FSM,Primary,1872,14406,0.129945856
2022-23,2023,Sutton,E09000029,FSM,Primary,3000,16905,0.177462289
2022-23,2023,Sutton,E09000029,Disadvantaged pupils,Primary,3164,16905,0.187163561
2022-23,2023,Waltham Forest,E09000031,FSM,Primary,5104,20096,0.253980892
2022-23,2023,Waltham Forest,E09000031,Disadvantaged pupils,Primary,5660,20096,0.281648089
2022-23,2023,Buckinghamshire,E06000060,FSM,Primary,6371,39438,0.161544703
2022-23,2023,Buckinghamshire,E06000060,Disadvantaged pupils,Primary,6722,39438,0.170444749
2022-23,2023,England,E0,EAL,Secondary,600197,3305943,0.181550922
2022-23,2023,England,E0,FSM,Secondary,787039,3305943,0.238067928
2022-23,2023,England,E0,Boys,Secondary,1671676,3305943,0.505657841
2022-23,2023,England,E0,SEN Support,Secondary,428642,3305943,0.129658013
2022-23,2023,England,E0,SEN Statement,Secondary,81964,3305943,0.024792926
2022-23,2023,England,E0,Disadvantaged pupils,Secondary,886405,3305943,0.268124708
2022-23,2023,Gateshead,E08000037,Disadvantaged pupils,Secondary,3271,10965,0.298312813
2022-23,2023,Gateshead,E08000037,FSM,Secondary,2973,10965,0.271135431
2022-23,2023,Newcastle upon Tyne,E08000021,FSM,Secondary,6452,16251,0.397021722
2022-23,2023,Newcastle upon Tyne,E08000021,Disadvantaged pupils,Secondary,6861,16251,0.422189404
2022-23,2023,North Tyneside,E08000022,FSM,Secondary,2914,12724,0.229016033
2022-23,2023,North Tyneside,E08000022,Disadvantaged pupils,Secondary,3236,12724,0.25432254
2022-23,2023,South Tyneside,E08000023,Disadvantaged pupils,Secondary,3137,8766,0.357859913
2022-23,2023,South Tyneside,E08000023,FSM,Secondary,2683,8766,0.306068903
2022-23,2023,Sunderland,E08000024,FSM,Secondary,5665,16894,0.335326151
2022-23,2023,Sunderland,E08000024,Disadvantaged pupils,Secondary,5989,16894,0.354504558
2022-23,2023,Hartlepool,E06000001,FSM,Secondary,2309,5895,0.391687871
2022-23,2023,Hartlepool,E06000001,Disadvantaged pupils,Secondary,2445,5895,0.41475827
2022-23,2023,Middlesbrough,E06000002,FSM,Secondary,3748,8953,0.418630627
2022-23,2023,Middlesbrough,E06000002,Disadvantaged pupils,Secondary,4131,8953,0.461409583
2022-23,2023,Redcar and Cleveland,E06000003,Disadvantaged pupils,Secondary,2728,8467,0.32219204
2022-23,2023,Redcar and Cleveland,E06000003,FSM,Secondary,2475,8467,0.292311326
2022-23,2023,Stockton-on-Tees,E06000004,Disadvantaged pupils,Secondary,3846,12283,0.313115688
2022-23,2023,Stockton-on-Tees,E06000004,FSM,Secondary,3345,12283,0.272327607
2022-23,2023,County Durham,E06000047,FSM,Secondary,8341,27659,0.301565494
2022-23,2023,County Durham,E06000047,Disadvantaged pupils,Secondary,8956,27659,0.323800571
2022-23,2023,Darlington,E06000005,Disadvantaged pupils,Secondary,1965,6616,0.297007255
2022-23,2023,Darlington,E06000005,FSM,Secondary,1680,6616,0.253929867
2022-23,2023,Northumberland,E06000057,FSM,Secondary,4336,19714,0.219945217
2022-23,2023,Northumberland,E06000057,Disadvantaged pupils,Secondary,4696,19714,0.238206351
2022-23,2023,Knowsley,E08000011,FSM,Secondary,2829,5882,0.480958858
2022-23,2023,Knowsley,E08000011,Disadvantaged pupils,Secondary,3025,5882,0.514280857
2022-23,2023,Liverpool,E08000012,FSM,Secondary,9417,28648,0.328714046
2022-23,2023,Liverpool,E08000012,Disadvantaged pupils,Secondary,11344,28648,0.395978777
2022-23,2023,St. Helens,E08000013,Disadvantaged pupils,Secondary,3197,10584,0.302059713
2022-23,2023,St. Helens,E08000013,FSM,Secondary,2837,10584,0.268046107
2022-23,2023,Sefton,E08000014,FSM,Secondary,4088,15943,0.256413473
2022-23,2023,Sefton,E08000014,Disadvantaged pupils,Secondary,4447,15943,0.278931192
2022-23,2023,Wirral,E08000015,FSM,Secondary,5534,19645,0.281700178
2022-23,2023,Wirral,E08000015,Disadvantaged pupils,Secondary,5981,19645,0.30445406
2022-23,2023,Bolton,E08000001,Disadvantaged pupils,Secondary,6147,20089,0.305988352
2022-23,2023,Bolton,E08000001,FSM,Secondary,5544,20089,0.275971925
2022-23,2023,Bury,E08000002,Disadvantaged pupils,Secondary,3116,11752,0.265146358
2022-23,2023,Bury,E08000002,FSM,Secondary,2787,11752,0.237151123
2022-23,2023,Manchester,E08000003,Disadvantaged pupils,Secondary,16591,35210,0.471201363
2022-23,2023,Manchester,E08000003,FSM,Secondary,14821,35210,0.420931554
2022-23,2023,Oldham,E08000004,Disadvantaged pupils,Secondary,6342,18026,0.351825141
2022-23,2023,Oldham,E08000004,FSM,Secondary,5668,18026,0.314434705
2022-23,2023,Rochdale,E08000005,FSM,Secondary,4614,14675,0.314412266
2022-23,2023,Rochdale,E08000005,Disadvantaged pupils,Secondary,5187,14675,0.353458262
2022-23,2023,Salford,E08000006,Disadvantaged pupils,Secondary,5273,13582,0.388234428
2022-23,2023,Salford,E08000006,FSM,Secondary,4606,13582,0.339125313
2022-23,2023,Stockport,E08000007,Disadvantaged pupils,Secondary,3786,16298,0.232298442
2022-23,2023,Stockport,E08000007,FSM,Secondary,3441,16298,0.2111302
2022-23,2023,Tameside,E08000008,FSM,Secondary,4344,15409,0.281913168
2022-23,2023,Tameside,E08000008,Disadvantaged pupils,Secondary,5263,15409,0.341553637
2022-23,2023,Trafford,E08000009,FSM,Secondary,2627,17313,0.15173569
2022-23,2023,Trafford,E08000009,Disadvantaged pupils,Secondary,3033,17313,0.175186276
2022-23,2023,Wigan,E08000010,FSM,Secondary,4983,19739,0.252444399
2022-23,2023,Wigan,E08000010,Disadvantaged pupils,Secondary,5370,19739,0.272050256
2022-23,2023,Halton,E06000006,FSM,Secondary,3133,8204,0.381886884
2022-23,2023,Halton,E06000006,Disadvantaged pupils,Secondary,3275,8204,0.399195514
2022-23,2023,Warrington,E06000007,Disadvantaged pupils,Secondary,2795,13500,0.207037037
2022-23,2023,Warrington,E06000007,FSM,Secondary,2541,13500,0.188222222
2022-23,2023,Blackburn with Darwen,E06000008,FSM,Secondary,2855,11529,0.247636395
2022-23,2023,Blackburn with Darwen,E06000008,Disadvantaged pupils,Secondary,3300,11529,0.286234712
2022-23,2023,Blackpool,E06000009,FSM,Secondary,3430,7756,0.442238267
2022-23,2023,Blackpool,E06000009,Disadvantaged pupils,Secondary,3695,7756,0.476405364
2022-23,2023,Cheshire East,E06000049,FSM,Secondary,3561,21972,0.162069907
2022-23,2023,Cheshire East,E06000049,Disadvantaged pupils,Secondary,3854,21972,0.175405061
2022-23,2023,Cheshire West and Chester,E06000050,FSM,Secondary,4217,20514,0.20556693
2022-23,2023,Cheshire West and Chester,E06000050,Disadvantaged pupils,Secondary,4650,20514,0.226674466
2022-23,2023,Barnsley,E08000016,Disadvantaged pupils,Secondary,4358,13688,0.318381064
2022-23,2023,Barnsley,E08000016,FSM,Secondary,3886,13688,0.283898305
2022-23,2023,Doncaster,E08000017,FSM,Secondary,5147,18140,0.283737596
2022-23,2023,Doncaster,E08000017,Disadvantaged pupils,Secondary,5631,18140,0.310418964
2022-23,2023,Rotherham,E08000018,FSM,Secondary,4857,18029,0.269399301
2022-23,2023,Rotherham,E08000018,Disadvantaged pupils,Secondary,5453,18029,0.302457152
2022-23,2023,Sheffield,E08000019,Disadvantaged pupils,Secondary,11180,32394,0.345125641
2022-23,2023,Sheffield,E08000019,FSM,Secondary,10416,32394,0.321541026
2022-23,2023,Bradford,E08000032,FSM,Secondary,11916,38550,0.309105058
2022-23,2023,Bradford,E08000032,Disadvantaged pupils,Secondary,13317,38550,0.345447471
2022-23,2023,Calderdale,E08000033,FSM,Secondary,3852,15458,0.249191357
2022-23,2023,Calderdale,E08000033,Disadvantaged pupils,Secondary,4186,15458,0.270798292
2022-23,2023,Kirklees,E08000034,Disadvantaged pupils,Secondary,7951,27787,0.286141001
2022-23,2023,Kirklees,E08000034,FSM,Secondary,7561,27787,0.272105661
2022-23,2023,Leeds,E08000035,FSM,Secondary,13669,50412,0.271145759
2022-23,2023,Leeds,E08000035,Disadvantaged pupils,Secondary,15496,50412,0.30738713
2022-23,2023,Wakefield,E08000036,FSM,Secondary,5159,20979,0.245912579
2022-23,2023,Wakefield,E08000036,Disadvantaged pupils,Secondary,5621,20979,0.267934601
2022-23,2023,"Kingston upon Hull, City of",E06000010,FSM,Secondary,5035,15769,0.319297356
2022-23,2023,"Kingston upon Hull, City of",E06000010,Disadvantaged pupils,Secondary,5509,15769,0.349356332
2022-23,2023,East Riding of Yorkshire,E06000011,Disadvantaged pupils,Secondary,4369,18530,0.235779817
2022-23,2023,East Riding of Yorkshire,E06000011,FSM,Secondary,3978,18530,0.214678899
2022-23,2023,North East Lincolnshire,E06000012,Disadvantaged pupils,Secondary,3243,9553,0.339474511
2022-23,2023,North East Lincolnshire,E06000012,FSM,Secondary,2813,9553,0.294462473
2022-23,2023,North Lincolnshire,E06000013,FSM,Secondary,2913,10615,0.274422986
2022-23,2023,North Lincolnshire,E06000013,Disadvantaged pupils,Secondary,3171,10615,0.298728215
2022-23,2023,York,E06000014,Disadvantaged pupils,Secondary,1720,10054,0.171076189
2022-23,2023,York,E06000014,FSM,Secondary,1613,10054,0.160433658
2022-23,2023,Derby,E06000015,Disadvantaged pupils,Secondary,6006,18160,0.330726872
2022-23,2023,Derby,E06000015,FSM,Secondary,5057,18160,0.278469163
2022-23,2023,Leicester,E06000016,Disadvantaged pupils,Secondary,6881,23431,0.293670778
2022-23,2023,Leicester,E06000016,FSM,Secondary,6299,23431,0.268831889
2022-23,2023,Rutland,E06000017,FSM,Secondary,384,3012,0.12749004
2022-23,2023,Rutland,E06000017,Disadvantaged pupils,Secondary,454,3012,0.150730412
2022-23,2023,Nottingham,E06000018,FSM,Secondary,6146,16679,0.368487319
2022-23,2023,Nottingham,E06000018,Disadvantaged pupils,Secondary,6812,16679,0.408417771
2022-23,2023,North Northamptonshire,E06000061,FSM,Secondary,4248,21654,0.196176226
2022-23,2023,North Northamptonshire,E06000061,Disadvantaged pupils,Secondary,4768,21654,0.220190265
2022-23,2023,West Northamptonshire,E06000062,FSM,Secondary,4582,27096,0.169102451
2022-23,2023,West Northamptonshire,E06000062,Disadvantaged pupils,Secondary,5125,27096,0.189142309
2022-23,2023,Birmingham,E08000025,FSM,Secondary,29800,79763,0.37360681
2022-23,2023,Birmingham,E08000025,Disadvantaged pupils,Secondary,35582,79763,0.446096561
2022-23,2023,Coventry,E08000026,Disadvantaged pupils,Secondary,6895,22633,0.304643662
2022-23,2023,Coventry,E08000026,FSM,Secondary,6247,22633,0.276012902
2022-23,2023,Dudley,E08000027,FSM,Secondary,4751,18091,0.262616771
2022-23,2023,Dudley,E08000027,Disadvantaged pupils,Secondary,5280,18091,0.29185783
2022-23,2023,Sandwell,E08000028,FSM,Secondary,7665,23620,0.324513124
2022-23,2023,Sandwell,E08000028,Disadvantaged pupils,Secondary,8579,23620,0.363209145
2022-23,2023,Solihull,E08000029,Disadvantaged pupils,Secondary,4765,16656,0.286083093
2022-23,2023,Solihull,E08000029,FSM,Secondary,4290,16656,0.257564841
2022-23,2023,Walsall,E08000030,FSM,Secondary,6473,18693,0.346279356
2022-23,2023,Walsall,E08000030,Disadvantaged pupils,Secondary,7111,18693,0.380409779
2022-23,2023,Wolverhampton,E08000031,Disadvantaged pupils,Secondary,8722,20521,0.42502802
2022-23,2023,Wolverhampton,E08000031,FSM,Secondary,8039,20521,0.391745042
2022-23,2023,Stoke-on-Trent,E06000021,FSM,Secondary,5011,15405,0.325283999
2022-23,2023,Stoke-on-Trent,E06000021,Disadvantaged pupils,Secondary,5501,15405,0.357091853
2022-23,2023,"Herefordshire, County of",E06000019,FSM,Secondary,1682,9683,0.173706496
2022-23,2023,"Herefordshire, County of",E06000019,Disadvantaged pupils,Secondary,1835,9683,0.189507384
2022-23,2023,Shropshire,E06000051,Disadvantaged pupils,Secondary,3105,16021,0.193808127
2022-23,2023,Shropshire,E06000051,FSM,Secondary,2855,16021,0.178203608
2022-23,2023,Telford and Wrekin,E06000020,FSM,Secondary,3277,12555,0.261011549
2022-23,2023,Telford and Wrekin,E06000020,Disadvantaged pupils,Secondary,3574,12555,0.284667463
2022-23,2023,Luton,E06000032,Disadvantaged pupils,Secondary,4772,16249,0.293679611
2022-23,2023,Luton,E06000032,FSM,Secondary,4122,16249,0.253677149
2022-23,2023,Bedford,E06000055,Disadvantaged pupils,Secondary,2762,12350,0.223643725
2022-23,2023,Bedford,E06000055,FSM,Secondary,2537,12350,0.205425101
2022-23,2023,Central Bedfordshire,E06000056,Disadvantaged pupils,Secondary,3364,21280,0.158082707
2022-23,2023,Central Bedfordshire,E06000056,FSM,Secondary,3091,21280,0.145253759
2022-23,2023,Peterborough,E06000031,FSM,Secondary,4332,16637,0.260383483
2022-23,2023,Peterborough,E06000031,Disadvantaged pupils,Secondary,4906,16637,0.294884895
2022-23,2023,Southend-on-Sea,E06000033,FSM,Secondary,2544,12504,0.203454894
2022-23,2023,Southend-on-Sea,E06000033,Disadvantaged pupils,Secondary,2916,12504,0.233205374
2022-23,2023,Thurrock,E06000034,FSM,Secondary,2673,11747,0.227547459
2022-23,2023,Thurrock,E06000034,Disadvantaged pupils,Secondary,3076,11747,0.26185409
2022-23,2023,Brighton and Hove,E06000043,Disadvantaged pupils,Secondary,3079,12625,0.243881188
2022-23,2023,Brighton and Hove,E06000043,FSM,Secondary,2830,12625,0.224158416
2022-23,2023,Portsmouth,E06000044,Disadvantaged pupils,Secondary,3894,11164,0.348799713
2022-23,2023,Portsmouth,E06000044,FSM,Secondary,3608,11164,0.323181655
2022-23,2023,Southampton,E06000045,Disadvantaged pupils,Secondary,4862,13609,0.357263576
2022-23,2023,Southampton,E06000045,FSM,Secondary,4542,13609,0.333749724
2022-23,2023,Bracknell Forest,E06000036,Disadvantaged pupils,Secondary,1129,7304,0.154572837
2022-23,2023,Bracknell Forest,E06000036,FSM,Secondary,991,7304,0.13567908
2022-23,2023,Reading,E06000038,Disadvantaged pupils,Secondary,1804,8239,0.218958611
2022-23,2023,Reading,E06000038,FSM,Secondary,1613,8239,0.195776186
2022-23,2023,Slough,E06000039,FSM,Secondary,2546,13282,0.191687999
2022-23,2023,Slough,E06000039,Disadvantaged pupils,Secondary,2930,13282,0.220599307
2022-23,2023,Wokingham,E06000041,Disadvantaged pupils,Secondary,1269,11220,0.113101604
2022-23,2023,Wokingham,E06000041,FSM,Secondary,1124,11220,0.100178253
2022-23,2023,Medway,E06000035,FSM,Secondary,3992,19033,0.209740976
2022-23,2023,Medway,E06000035,Disadvantaged pupils,Secondary,4682,19033,0.2459938
2022-23,2023,Isle of Wight,E06000046,FSM,Secondary,1660,6807,0.243866608
2022-23,2023,Isle of Wight,E06000046,Disadvantaged pupils,Secondary,1815,6807,0.266637285
2022-23,2023,Isles of Scilly,E06000053,Disadvantaged pupils,Secondary,11,234,0.047008547
2022-23,2023,Isles of Scilly,E06000053,FSM,Secondary,5,234,0.021367521
2022-23,2023,Bath and North East Somerset,E06000022,FSM,Secondary,1848,11352,0.162790698
2022-23,2023,Bath and North East Somerset,E06000022,Disadvantaged pupils,Secondary,2041,11352,0.179792107
2022-23,2023,"Bristol, City of",E06000023,Disadvantaged pupils,Secondary,7549,22893,0.329751452
2022-23,2023,"Bristol, City of",E06000023,FSM,Secondary,6833,22893,0.298475517
2022-23,2023,North Somerset,E06000024,FSM,Secondary,2064,12898,0.16002481
2022-23,2023,North Somerset,E06000024,Disadvantaged pupils,Secondary,2367,12898,0.183516824
2022-23,2023,South Gloucestershire,E06000025,Disadvantaged pupils,Secondary,2781,15078,0.184440907
2022-23,2023,South Gloucestershire,E06000025,FSM,Secondary,2463,15078,0.163350577
2022-23,2023,Dorset,E06000059,FSM,Secondary,4749,22686,0.209336154
2022-23,2023,Dorset,E06000059,Disadvantaged pupils,Secondary,5089,22686,0.224323371
2022-23,2023,"Bournemouth, Christchurch and Poole",E06000058,FSM,Secondary,4076,22162,0.183918419
2022-23,2023,"Bournemouth, Christchurch and Poole",E06000058,Disadvantaged pupils,Secondary,4505,22162,0.203275878
2022-23,2023,Wiltshire,E06000054,FSM,Secondary,4313,27767,0.155328267
2022-23,2023,Wiltshire,E06000054,Disadvantaged pupils,Secondary,4910,27767,0.17682861
